,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
82,Mere_Bina_resampled.mp3,69,7.26767388537371e-05,7.400727179685341e-05,3.429360319696431e-05,2.6404062394457764e-05,3.240639400343739e-05,1.5467945202196635e-05,1.2058468805935274e-05,4.7935128290065516e-06,6.738201664356189e-06,7.733778873837917e-06,3.3564026535985443e-06,1.4447555359582086e-06,1.4576467321242038e-06,1.444234949242527e-06,9.920249846577867e-07,6.664218426115732e-07,1.3325165500066217e-06,6.813066982707974e-07,1.06857321005811e-06,5.152584746620286e-07,5.567534923237424e-07,5.380103850273202e-07,7.541914213288939e-07,7.141647063806357e-07,8.854802048055216e-07,7.652124342688623e-07,2.970163908725431e-07,3.754579784291004e-07,2.3098256417848597e-07,2.6730690204700203e-07,1.3405354646502488e-07,3.5520793300010807e-10,2.319180862997749e-16,1.4400652436160282e-17,3.1130338722909932e-18,1.141144871577929e-18,6.043199379837936e-19,4.1670824810354043e-19,3.42545292517979e-19,3.0813339820729203e-19,2.891292818289322e-19,2.7445091264993156e-19,2.791101978162812e-19,2.7629414370515764e-19,2.791544023298072e-19,2.6092444193939477e-19,2.550799826579152e-19,2.43925149281563e-19,2.4782397899520215e-19,2.436477106089523e-19,2.557576327421399e-19,2.486682312725605e-19,2.479119289596927e-19,2.5163394096308683e-19,2.5476046084779227e-19,2.4843407705744164e-19,2.3810942399647e-19,2.785899156452473e-19,2.6402321743001936e-19,4.1793767334096027e-19,3.220027805505e-19,3.8332635275168684e-19,6.131998651375665e-19,3.57443847415589e-19,1.0287512881038262e-18,6.764666306224001e-19,1.308311630500085e-18,1.3727441181989423e-18,1.0908955174559428e-18
83,Mere_Sohneya__From__Kabir_Singh___resampled.mp3,69,5.9383909264784306e-05,4.447756485203612e-05,2.5413731665852415e-05,1.7770506479163992e-05,1.0603565693384351e-05,3.346733189763265e-07,2.526206256954545e-07,1.4414205953634134e-07,3.26635339811192e-07,2.415795865898032e-07,2.7157963120323125e-07,2.445397587445626e-07,1.2046327950228984e-07,1.221578422434511e-07,7.339160657696049e-08,1.2073005619087717e-07,6.45396851943223e-08,3.4811802906784786e-08,5.847339555652312e-08,3.472774529429361e-08,3.5288993361700823e-08,5.37942815273229e-08,4.809353454689003e-08,5.861623415429222e-08,6.82551169556174e-08,3.948794054974206e-08,6.093664756753718e-08,4.5349456466321467e-08,2.887844624493092e-08,2.7109483659587683e-08,9.025507526490353e-09,2.8378996681977485e-11,2.743004147169544e-17,1.449573022073659e-18,3.9972920134567964e-19,2.1327534145703216e-19,1.5860688497783478e-19,1.405949838253396e-19,1.3017619007866743e-19,1.2941209325679084e-19,1.2659373416264655e-19,1.2388190576866621e-19,1.2563126609832163e-19,1.232138014294694e-19,1.2298321434403795e-19,1.24669686344377e-19,1.2013473465010006e-19,1.2039957986082409e-19,1.202765044507283e-19,1.221767288618123e-19,1.2149618838054634e-19,1.1849705405247577e-19,1.2156039410767573e-19,1.149281569464215e-19,1.1853135740861714e-19,1.1988821860757852e-19,1.2054732289593465e-19,1.2191116665899164e-19,1.2162928054327163e-19,1.2427432353039456e-19,1.2495211593912396e-19,1.2573809512135757e-19,1.2094126237895596e-19,1.641305432217209e-19,4.857200867886822e-19,2.8111390041065166e-19,9.682102560204603e-19,1.3711206105657986e-18,1.0713542150065984e-18
84,Milne_Hai_Mujhse_Aayi__From__Aashiqui_2___resampled.mp3,69,0.00011686473702567087,5.02948870958743e-05,1.560566865936026e-05,4.623907681563324e-05,4.194594278703534e-05,1.0972429707358918e-05,6.064251229015641e-06,3.868976359994302e-06,3.237447817672864e-06,4.7619185338872444e-06,5.9774464643012715e-06,2.3426510743289374e-06,2.518101469906697e-06,5.105015923375401e-06,2.408693719341122e-06,2.9863107709316126e-06,4.305991213681684e-06,2.21747378075427e-06,1.4110253994966176e-06,6.785887841860782e-07,7.978831697808809e-07,6.045089904811686e-07,7.887613117052294e-07,9.838830354523884e-07,1.0494130103317087e-06,6.474813388417334e-07,5.145581238249218e-07,6.256258273118546e-07,4.647586116612635e-07,5.380507867173174e-07,4.048921035627461e-07,1.015046186831386e-09,7.189332620903773e-16,4.0713221776094406e-17,7.7424766465704e-18,2.4353254908351865e-18,1.083316782655817e-18,6.560740260758309e-19,4.929632952538208e-19,4.0377185433035383e-19,3.559766265511557e-19,3.2727836196408736e-19,3.164408031886307e-19,3.0432610566049515e-19,3.2636030536393587e-19,2.959543357396095e-19,2.838447092944487e-19,2.7267878719476373e-19,2.8507076765297267e-19,2.742696250259722e-19,3.005355901967008e-19,3.4208828433683274e-19,3.205373104131612e-19,3.179055404694508e-19,3.6588489387788956e-19,2.8814218223180805e-19,2.755040085856764e-19,3.4338422938002062e-19,2.9817916883844424e-19,3.4729428072879894e-19,2.9667326664886433e-19,3.319051000906412e-19,4.258728225024742e-19,4.381985684401871e-19,1.4481534245145805e-18,4.343156723382341e-19,8.212550502346409e-19,2.1338109795119127e-18,1.6716859112934596e-18
85,Mirchi_Lagi_Toh__from__Coolie_No__1___resampled.mp3,69,0.00019464739272985468,3.837046157457739e-05,3.378374861077061e-05,4.311824376876888e-05,2.5534289978309255e-05,2.1938036574252506e-05,1.1601219818815902e-05,1.8968760762686685e-05,8.031116350044628e-06,8.051211576520843e-06,5.419679943927426e-06,6.109307964128023e-06,3.6046635696277444e-06,3.982291038345642e-06,5.571481320808759e-06,4.677593115710117e-06,4.267287419171484e-06,5.328267267423364e-06,3.257762606054817e-06,4.237842602765702e-06,2.6608096131207535e-06,3.245473014465892e-06,2.5221508301710857e-06,3.13521961458912e-06,1.6148450174460557e-06,2.2826493783316093e-06,2.2786650292577546e-06,1.555505377118008e-06,1.7640641334338966e-06,1.947646836345776e-06,8.798130361404683e-07,2.1663817441447365e-09,2.017308749216913e-15,1.11556308323645e-16,2.1363831177946315e-17,6.606716807014305e-18,2.7605491889525454e-18,1.5100107907228625e-18,1.0385142835724894e-18,8.378730221488843e-19,6.692044947502505e-19,6.183182258148475e-19,5.845982268130894e-19,4.84009043295414e-19,5.058610063928581e-19,4.931059015228585e-19,4.933229224372382e-19,4.2714188179689787e-19,5.297409223197295e-19,4.597439021867368e-19,5.099798315917224e-19,4.65326969326606e-19,4.761706411834344e-19,5.057453308492531e-19,4.063818710085285e-19,4.5157613903299895e-19,4.231575391269101e-19,4.519641373546224e-19,5.135769627152577e-19,4.477815360677088e-19,6.145918257807704e-19,4.93107789841954e-19,6.180423002680413e-19,7.393828575428172e-19,7.824375048490494e-19,9.398241927393927e-19,9.00437296562715e-19,2.4172533969170817e-18,2.0049698489217357e-18
86,Mitti_Di_Khushboo_resampled.mp3,69,0.0001615183866439795,7.33568471838566e-05,8.456931503985107e-05,5.1211671589288164e-05,3.0154567516645816e-05,1.2926843103923867e-05,1.0989100816131062e-05,6.093974748988e-06,8.287336609301612e-06,6.7590365531851825e-06,3.336826703240527e-06,2.5969052585956135e-06,2.2590363457548464e-06,1.9827218805638925e-06,1.270642896627249e-06,1.2703156899819257e-06,1.507476054959739e-06,1.091357271870538e-06,9.181667734816075e-07,7.606413035876922e-07,9.186196695146001e-07,7.185062628789958e-07,5.864437822647784e-07,7.455287248507e-07,8.61589080746905e-07,5.586254534213112e-07,4.1575296210521663e-07,4.89064030087731e-07,3.369674054706181e-07,3.0359329732547805e-07,2.1602596168090633e-07,9.88272687230695e-10,3.967255896895429e-16,2.1925482511739482e-17,4.425646629819035e-18,1.5852324798998083e-18,8.327425993616944e-19,5.911503746245251e-19,4.959295362550061e-19,4.457593971659649e-19,4.310237352988263e-19,4.0784244363650116e-19,4.0623812629228717e-19,3.966466393730606e-19,3.9631050536902515e-19,3.76248392920812e-19,3.8437304645715904e-19,3.7558242685609866e-19,3.787000153500549e-19,3.696220546576218e-19,3.7109045714929423e-19,3.748412655612395e-19,3.7593633209455223e-19,3.6933494732132777e-19,3.8188390808516156e-19,3.7990548888637186e-19,3.778711242341558e-19,4.035002558808416e-19,3.956662064825769e-19,5.114624778386982e-19,5.056759574955894e-19,5.010665406729855e-19,5.682482856628176e-19,4.482871608562399e-19,1.4845267319287163e-18,1.4151078548754524e-18,1.1918679458693885e-18,2.4513323105013033e-18,1.938703067161374e-18
87,Moula_Mere_Moula_resampled.mp3,69,6.542836443070026e-05,6.351844566250954e-05,2.2437035539733325e-05,2.1456675462672363e-05,1.4117806255243918e-05,3.26300690961475e-06,7.596982899872709e-06,6.14512532015469e-06,4.622381998560441e-06,2.6039592858961083e-06,1.509534210806331e-06,9.938417508806303e-07,3.873565358191546e-06,6.060392931335356e-07,1.6883739199767594e-06,6.378420990194473e-07,3.053934802786584e-06,5.745144104902029e-07,8.31772880809786e-07,5.865234973904908e-07,5.590010167992857e-07,7.372689565160456e-07,6.377034150429467e-07,4.28621531283548e-07,5.714271618150293e-07,3.5177101054726856e-07,2.9932039218123747e-07,2.2970810459587512e-07,1.7995550634744466e-07,2.1931315842797398e-07,1.29155917321238e-07,4.281014548980599e-10,2.444686182615905e-16,1.4162292585943452e-17,2.8682221992454106e-18,9.906907334128595e-19,4.944281299722391e-19,3.3013538102124504e-19,2.705311988261733e-19,2.3241515360579672e-19,2.1623575989340631e-19,2.066647092386187e-19,2.0558788505373818e-19,2.0047220011798843e-19,2.0781529604041996e-19,1.9650947455152805e-19,2.0171432369656234e-19,1.8398363144380428e-19,2.000458678250456e-19,1.8252006123307737e-19,1.9300403571308037e-19,1.9694526519560505e-19,1.8793061569059073e-19,1.9350054301038672e-19,1.8386501971584192e-19,1.9876747933986254e-19,1.9687740739107444e-19,1.942873946004539e-19,2.2528493797549694e-19,2.110186409745666e-19,2.493139545946232e-19,2.2166352077781504e-19,2.776294275403907e-19,3.3163095993007544e-19,4.022230813807378e-19,4.038656891888894e-19,1.2683821782358308e-18,1.0322182844134073e-18,8.577486409873335e-19
88,Naagin_resampled.mp3,69,0.0002754543714682873,1.6151304996234945e-05,1.2948323601692347e-05,2.575847787211848e-06,4.713674729345063e-06,3.0366130546612244e-06,2.9046852856637954e-06,1.812471459910189e-06,1.7706576405801268e-06,2.55751393201299e-06,2.022195090446748e-06,1.2599363639460173e-06,1.65675509504586e-06,1.2835496619039124e-06,8.825533249303151e-07,7.817745436315738e-07,1.1796488009421989e-06,5.153211023628263e-07,1.4514944641922104e-06,5.37314506185548e-07,1.7363093263703653e-06,4.921827499187305e-07,6.063300972063989e-07,2.153719654793853e-07,4.748539270679289e-07,2.5375733525517454e-07,2.5232780257456045e-07,3.861120815292687e-07,9.619517850640833e-08,1.6053409065547495e-07,8.991167761680545e-08,4.820526390713854e-10,1.582050477369768e-16,9.949025433005853e-18,2.222894320803967e-18,8.710719530418626e-19,5.044873805383567e-19,3.8371610878939566e-19,3.3554283765649276e-19,3.031224751142011e-19,2.9967576610343614e-19,2.936982108759083e-19,2.8193457777478747e-19,2.746617649981146e-19,2.666637320012932e-19,2.775939948831683e-19,2.804306790051797e-19,2.8590616873271886e-19,2.8114221722416533e-19,2.760917735099607e-19,2.737690529303568e-19,2.7076166964079944e-19,2.68256599016678e-19,2.635399721439621e-19,2.763648035753269e-19,2.887685257023386e-19,2.686341183898112e-19,2.7773414529705793e-19,2.822404443532023e-19,2.879516480363566e-19,2.811712464402736e-19,2.8251320933166715e-19,3.1304423485117423e-19,3.0978819263512176e-19,3.146638241980472e-19,3.1663915874508877e-19,5.578020024358836e-19,1.2602344168550651e-18,1.9910955437951277e-18
89,Naam_Adaa_Likhna_resampled.mp3,69,0.00013830116110221706,5.8071349305377476e-05,2.8394129519412837e-05,8.337288715593118e-06,5.444941540337882e-06,1.581830867831971e-06,4.3662692091198395e-06,1.0929861864270105e-06,7.592183204339817e-07,1.800060333372851e-06,9.814210110277062e-07,4.0096917178576444e-07,7.268168757178172e-07,4.277077045774597e-07,3.627778937967656e-07,2.0623955696920726e-07,4.52673303565664e-07,2.5169499822453475e-07,1.7841799894849582e-07,4.163525859321687e-07,1.3631955370643401e-07,1.8787280465371767e-07,1.6600287951691855e-07,1.0473210634566161e-07,1.4319921159001984e-07,1.493196327808321e-07,1.1839754243974329e-07,9.48728630482959e-08,9.4062723909279e-08,8.597823796586819e-08,4.267286966989328e-08,1.4159716961038236e-10,9.575835193094198e-17,5.272196616653288e-18,1.1716786562544606e-18,4.897164070616902e-19,3.0923733961484427e-19,2.5012277634931316e-19,2.2606059566350305e-19,2.18239334270423e-19,2.0787730778152585e-19,2.0148866108901837e-19,2.0328661427776455e-19,1.989776620832179e-19,1.9641914731949317e-19,1.952126682971286e-19,1.958065420168176e-19,1.9299349326134788e-19,2.0243379256813961e-19,1.9316491361909576e-19,1.9072368635629694e-19,1.9233560851929503e-19,1.9480464865630663e-19,1.9890512413926513e-19,1.8996063506947342e-19,1.98164223092978e-19,1.9273559787402333e-19,1.9878130162999735e-19,2.284740084791408e-19,1.9859608116731304e-19,1.9838487140566964e-19,2.25379582800578e-19,2.387822366380513e-19,2.5547997304010117e-19,2.8324282928953205e-19,2.9974695798673e-19,8.436692361006394e-19,2.604970324128087e-18,2.0382799054193665e-18
90,Nadaan_Parinde_resampled.mp3,69,4.055953503417436e-05,3.795691948320688e-05,1.6557738463926376e-05,3.2501609890356154e-05,1.2550262192575641e-05,6.160866590382983e-06,6.5476894183685995e-06,2.5499094484297975e-06,6.872412799384681e-06,2.853387728448227e-06,3.2238543786992186e-06,8.728570670288862e-07,8.738294318977072e-07,1.0221588765387539e-06,5.676144237771814e-07,7.811195352454233e-07,6.536222268464033e-07,4.184503210719801e-07,8.656083101473773e-07,5.00012982615611e-07,8.700324645410211e-07,4.3703184736864125e-07,4.0772680757702767e-07,2.898025073091721e-07,3.0537809696485526e-07,2.4310342919967796e-07,2.3702539872537163e-07,2.4889837275348486e-07,2.3109457649583844e-07,2.548667462991633e-07,1.821150360441936e-07,5.053949245717862e-10,3.696434271981493e-16,2.0578716650403837e-17,3.851532883471406e-18,1.2047487079393012e-18,5.345133972159228e-19,3.248195550728621e-19,2.471364621036774e-19,2.0570049670590258e-19,1.8243737390574784e-19,1.7012619242446169e-19,1.6176210307065797e-19,1.5125434348873245e-19,1.5412242977462053e-19,1.5157544287927352e-19,1.570859285943694e-19,1.5516592586159354e-19,1.5545809480867383e-19,1.476014074217036e-19,1.464112940725039e-19,1.4742364946926567e-19,1.4930446675873195e-19,1.46963629278828e-19,1.5533244403873297e-19,1.4934135527212497e-19,1.4284097262637893e-19,1.73277164021904e-19,1.686635294461234e-19,2.1216094667542027e-19,2.2711497539060986e-19,2.19386470306225e-19,2.407593762501812e-19,2.0747909013655137e-19,8.067265840958564e-19,3.292043417130287e-19,5.651911819495297e-19,7.613336233794582e-19,6.352387329899585e-19
91,Nagada_Nagada_resampled.mp3,69,0.00013542468366106478,3.233179849402117e-05,1.976971324857584e-05,1.2254770269622652e-05,2.9963960522999027e-05,8.428330340968638e-06,1.9425415619843962e-05,8.476309773951036e-06,1.6829747092682648e-05,6.402215179498869e-06,8.118279044177956e-06,2.8714270321166737e-06,5.74704188336787e-06,2.2979339405339475e-06,2.6404342250235633e-06,2.603428511618226e-06,4.040392078528234e-06,2.237918329389616e-06,3.4359775662921026e-06,1.8972228050713537e-06,2.0434298079183345e-06,1.5143547566928129e-06,2.001886810713999e-06,8.8382985140913e-07,1.2254350511529254e-06,1.0110401577168135e-06,7.162240243577293e-07,6.769415466022608e-07,7.470290533607624e-07,7.524614047393257e-07,4.5638569973572206e-07,9.45052649369501e-10,8.30291332710976e-16,4.918375998261807e-17,9.569214120352002e-18,3.018773043325488e-18,1.3178443650073571e-18,7.64539040943959e-19,5.636926373521808e-19,4.508933507594024e-19,3.9336418949932446e-19,3.508608869118146e-19,3.4925536185222705e-19,3.3592568019055415e-19,3.2324704399451823e-19,3.1454477278996e-19,3.421538576172528e-19,3.0639378926419073e-19,3.3653217807033185e-19,3.167475279903309e-19,3.4196151718026255e-19,3.3047687293542276e-19,3.21306031415039e-19,3.2250709453151755e-19,2.865595306217793e-19,3.3930314012820366e-19,2.9431521498330366e-19,3.5456254010760134e-19,3.756228846290951e-19,3.931155548968737e-19,3.9539178397818497e-19,3.734380360614377e-19,6.094614271338568e-19,4.1631466146076526e-19,8.108803155824329e-19,3.2618163187133864e-19,8.562912578533203e-19,1.2445912844812087e-18,1.003446551434301e-18
92,Nazar_Lag_Jayegi__From__Bholaa___resampled.mp3,69,0.00028015955300546606,5.583996348157731e-05,2.618567202750059e-05,3.4782380294102754e-05,2.3162228541478917e-05,1.0196813244967284e-05,1.020050674872432e-05,4.781562419828423e-06,3.820367562798844e-06,6.6891226165575695e-06,3.7145377923039998e-06,2.970407410612775e-06,2.9701466870581943e-06,1.8732090582364064e-06,7.3484464856471e-07,1.265677738360338e-06,1.2390709422814205e-06,9.090461706183486e-07,7.246855890403835e-07,3.3708786149570245e-07,3.285664331470335e-07,3.579899438690938e-07,4.837447047843577e-07,6.429318313741913e-07,5.063287587060662e-07,3.5120701011928435e-07,2.9554564402011084e-07,3.459391755730905e-07,2.5756156364663437e-07,1.9607390085523206e-07,1.599147776287627e-07,5.480962443180537e-10,3.2173812137888914e-16,1.6917475492491232e-17,3.4573028373568727e-18,1.2798165037219378e-18,7.165000614700063e-19,5.322774013758836e-19,4.5383822300220335e-19,4.192924940345914e-19,4.0702066378334307e-19,3.853728854689928e-19,3.791971487872206e-19,3.7836153826470746e-19,3.821403195223669e-19,3.780202660940617e-19,3.650330695745296e-19,3.546191945577583e-19,3.5524593105966514e-19,3.5492425270477047e-19,3.6753127483166427e-19,3.712537358026004e-19,3.7720563115309373e-19,3.6279056566782908e-19,3.8010656650873264e-19,3.7451244044917643e-19,3.933821499759186e-19,3.962949377253872e-19,3.925287154094555e-19,4.738229090084493e-19,4.439006556089541e-19,4.595262850866405e-19,5.08457982637762e-19,4.623569445814102e-19,8.294414547329063e-19,6.27509046628376e-19,1.1011170935625328e-18,1.9063184577075663e-18,3.556762084109815e-18
93,Never_Together_resampled.mp3,69,9.048907860796133e-06,6.707334757675746e-05,5.6339006718395545e-05,3.3047177617275594e-05,4.8162659247098776e-05,1.9374783762034834e-05,9.597933650991997e-06,4.122006048855622e-06,4.4408691858009396e-06,4.1883998545734355e-06,5.676831481480696e-06,2.385054687413508e-06,2.1192966404329777e-06,1.0238005358629415e-06,5.164990652204779e-07,6.715814972157143e-07,9.04243293228129e-07,9.120452167038486e-07,1.2243531256603325e-06,2.617799607230099e-07,5.263736741460998e-07,2.672948780101334e-07,3.4201667622995235e-07,3.6846939923471585e-07,4.500001454005386e-07,4.2381337672463557e-07,4.3296685655290607e-07,3.5628460572460883e-07,3.4766951242681145e-07,3.9915226666948524e-07,2.045487224429284e-07,4.657016351523741e-10,3.5644557683017467e-16,2.1244503823543266e-17,4.217457010326302e-18,1.4002158363137905e-18,6.675821531980012e-19,4.353545612981075e-19,3.5205264168309587e-19,3.0107516801440115e-19,2.743664111272761e-19,2.5386004884455783e-19,2.481637279528898e-19,2.383707820028775e-19,2.343699959833298e-19,2.21779249792081e-19,2.198353205552537e-19,2.252591302808675e-19,2.188652033442382e-19,2.188244855633086e-19,2.492767135142847e-19,2.290235508228428e-19,2.2646958874340834e-19,2.1492077232961127e-19,2.247579029846243e-19,2.2433930176873867e-19,2.37959378112522e-19,2.5857630664916106e-19,2.8416537141422534e-19,2.676213750387343e-19,3.450608903830163e-19,2.678583772143527e-19,4.2017585283931196e-19,3.69027150666897e-19,1.4123655909836168e-18,5.1243932629423e-19,1.7297323888100878e-18,4.84948270482775e-19,4.203437521098991e-19
94,Nit_Khair_Manga_resampled.mp3,69,0.0001111778042615835,2.160759819803912e-05,1.6255619437026177e-05,6.62905609456644e-05,3.249545991635395e-05,2.171361889297455e-05,7.954295937289421e-06,1.2953483108457843e-05,7.943334261942678e-06,8.069111395400007e-06,1.060528377394849e-05,4.935161290376576e-06,2.2329473380613695e-06,1.7169448442145192e-06,9.55318201058648e-07,1.344480608775244e-06,1.0480199336299881e-06,1.1183273916309041e-06,1.097050981022611e-06,7.329517185845752e-07,8.707619886803568e-07,6.968442559059042e-07,9.442453278938153e-07,5.993564565652284e-07,5.142479639406457e-07,3.995105511786642e-07,2.4754855299442224e-07,2.8210811329249357e-07,1.9051596351793842e-07,2.2190364386115624e-07,1.7295891131076053e-07,8.211739087414538e-10,4.1611995523602344e-16,2.0326191795245577e-17,3.760380437052105e-18,1.2512084713972897e-18,6.313032468747436e-19,4.351986876080615e-19,3.574008925331488e-19,3.2036009439240426e-19,3.051385753134212e-19,2.834422659024166e-19,2.859094962923622e-19,2.839677477107312e-19,2.8550542643543144e-19,2.8634489561926105e-19,2.915796360585305e-19,2.7613154726150593e-19,2.7677703261751646e-19,2.775875055435289e-19,2.823492313068584e-19,2.743462745299805e-19,2.7947107674831805e-19,2.751726922330915e-19,2.749251235948724e-19,2.831359747098791e-19,3.1309403903063176e-19,4.0795243742844696e-19,4.080631341771561e-19,3.7850538192386994e-19,5.692474419288335e-19,3.728069990177019e-19,4.003678076470113e-19,4.893521014032246e-19,1.2513025604765422e-18,4.358707966849111e-19,5.328613574235365e-19,1.7059590151132957e-18,1.367388903226608e-18
95,O_Saathi_resampled.mp3,69,9.396215876678178e-05,6.846205692425991e-05,4.21465575394754e-05,4.8851502692278256e-05,9.118813919778702e-06,9.711416602227287e-06,3.952993410549045e-06,3.7661188344911827e-06,4.458984389973366e-06,3.7604989277912434e-06,1.1357917597945487e-06,2.4972564867629553e-06,8.165118610807087e-07,1.2205421716595297e-06,8.659688943414651e-07,1.4667530887719614e-06,7.338086785540377e-07,1.1373912180714744e-06,3.5900814268958405e-07,5.226086995638185e-07,4.840129365674296e-07,3.0284406551662234e-07,3.490065192720288e-07,6.56800760226881e-07,1.4211070081073507e-06,6.995974754141993e-07,2.790562910125099e-07,1.6071293782867144e-07,1.2837093267823572e-07,1.1861761049610215e-07,5.251919447270927e-08,2.0504403304513086e-10,1.2038914913972253e-16,6.9168409667034724e-18,1.6285741472749545e-18,6.984098884794097e-19,4.3108627319148735e-19,3.3354510183242404e-19,2.9416310630186405e-19,2.7319498176793377e-19,2.616393144959467e-19,2.5889082563746884e-19,2.676903130903002e-19,2.967745271045104e-19,2.91569947353554e-19,2.466642055125067e-19,2.392012284763933e-19,2.3695918383933903e-19,2.482392984688132e-19,2.3448850276056237e-19,2.539545939596897e-19,2.422320729148921e-19,2.5219975191418194e-19,2.5392026295406316e-19,2.3478701799447845e-19,2.508517196474004e-19,2.576527010919948e-19,2.4394294473818634e-19,3.1369678137670178e-19,2.572254955705862e-19,3.1633909825695e-19,2.626407848871924e-19,2.871624798750981e-19,3.790313917832192e-19,4.3979305020573595e-19,8.638420022087647e-19,1.147184552208436e-18,1.6161602029058697e-18,1.285402025136814e-18
96,O_Saiyyan_resampled.mp3,69,4.6221869165966254e-05,4.246860608129905e-05,1.5233592822316159e-05,2.673545257084554e-05,1.1129958678040698e-05,4.952961561546151e-06,5.383659741536277e-06,3.631663931219614e-06,3.340794323664107e-06,2.613165831787548e-06,1.7030714035791598e-06,1.353632238619326e-06,1.0438600050950015e-06,1.958249432613464e-06,5.282290698040875e-07,7.69603067891925e-07,4.469980762899466e-07,6.354706289022283e-07,3.3384027119842457e-07,2.4495496656809234e-07,4.476867251407876e-07,3.055544128313677e-07,2.575845674724056e-07,3.4540363883629603e-07,2.0385710376476561e-07,1.301601878445945e-07,9.973532011992078e-08,1.2912820277690318e-07,8.436931261468441e-08,7.7844677278761e-08,6.061310697977123e-08,1.7408029583803705e-10,1.3362766446511142e-16,7.126400135271399e-18,1.4056180119651088e-18,5.046049594785673e-19,2.757380163970306e-19,2.0080599754856123e-19,1.7194650434918777e-19,1.6014878449998462e-19,1.5039305094962413e-19,1.4216645140844426e-19,1.414597759877606e-19,1.3825033500784346e-19,1.483795753310881e-19,1.3873489190857503e-19,1.4385529880611007e-19,1.472565347864009e-19,1.3776338800347338e-19,1.3758552855307333e-19,1.413151645909626e-19,1.427949688244264e-19,1.4121754235406745e-19,1.3990687589015496e-19,1.6881330818771413e-19,1.4933755373291022e-19,1.524881963954147e-19,1.587500535129913e-19,1.4570661568895354e-19,1.9683712345340227e-19,1.991340109646996e-19,2.2950615587093157e-19,1.6935084483677813e-19,2.1021772530136592e-19,5.738573315115814e-19,3.5068726594667317e-19,5.702166063657245e-19,1.0095888843630585e-18,7.97119771993507e-19
97,Pani_Da_Rang__Male__resampled.mp3,69,8.476985630495388e-05,4.625396965262681e-05,1.8461383520319118e-05,1.3185078634015964e-05,8.00847213282758e-06,1.750538627455823e-06,2.9679159939886703e-06,4.556827216253478e-06,4.583405398477646e-06,4.577087356927731e-06,2.808760371461307e-06,1.2426952389918828e-06,1.1556483740152592e-06,8.16594129541652e-07,1.1129202566715285e-06,7.267645848465975e-07,9.958601386162147e-07,9.102803853776534e-07,1.484068640925432e-06,1.22744240621555e-06,9.404260664029312e-07,6.874346877347095e-07,6.543611886964721e-07,8.917362407847676e-07,1.3232079212815128e-06,4.917908509144197e-07,4.994684885596952e-07,3.1825365010434476e-07,3.2474006014704406e-07,2.0856068519700814e-07,1.1946286296346934e-07,3.351641338239525e-10,2.008975982655247e-16,1.2422510360877639e-17,2.72096310972634e-18,9.871854865829114e-19,5.024042870810753e-19,3.3149027404899633e-19,2.660171240406068e-19,2.3607084509152694e-19,2.172863508897812e-19,2.0085741658422066e-19,2.1167466614730405e-19,2.096203326943784e-19,2.1445264577559845e-19,1.9629162094386545e-19,1.8899387135385993e-19,1.8279067062063025e-19,2.0027274970022144e-19,1.8131160672224082e-19,1.8308771833391886e-19,1.7082579102008532e-19,1.7353984207993963e-19,1.884157062734334e-19,1.7064058275673487e-19,1.7034930625237524e-19,1.6629382224245878e-19,1.947984152630866e-19,2.133947890868393e-19,2.414524735204256e-19,2.682247888680711e-19,1.8851398699978288e-19,2.1213702169950608e-19,1.9886859121033334e-19,3.6618301559245107e-19,3.2175502442280704e-19,5.026612761344022e-19,1.5245768545385899e-18,1.2520515148535264e-18
98,Pehli_Dafa_resampled.mp3,69,0.00010899842121357012,5.8389251532300894e-05,6.804159486024831e-05,4.730954667779986e-05,2.8851987397368084e-05,1.4043627860859316e-05,9.676101719890832e-06,3.283862825813778e-06,4.142239632685969e-06,3.3262312235523797e-06,4.988842356334613e-06,1.242624413212867e-06,1.3564394623795955e-06,7.25554407871167e-07,5.925675523262991e-07,6.103465939790594e-07,7.022465840105716e-07,6.230834321204082e-07,5.785051666052187e-07,3.2139865504839507e-07,3.3280794343955555e-07,2.3353705350251835e-07,2.822033005352607e-07,3.0485062191244587e-07,5.182521114803491e-07,4.834994310181009e-07,5.924771791665703e-07,3.0182497502236456e-07,1.735695658033601e-07,1.687719142519397e-07,9.254976825118296e-08,5.442857662192705e-10,1.8531367035825926e-16,1.0386239076631001e-17,2.300948645019749e-18,9.118501137081824e-19,5.344167766896572e-19,4.05444133660379e-19,3.5371543543594103e-19,3.269507812936482e-19,3.219912383993855e-19,3.1580900561135845e-19,3.0262529282619267e-19,3.069766844793096e-19,2.899010481408914e-19,2.8169421553802354e-19,2.82792336627153e-19,2.794818369424838e-19,2.782448592652536e-19,2.7879902940626624e-19,2.9271469905180363e-19,2.8842993411333613e-19,2.826135086591241e-19,2.8209689571248635e-19,2.827920891083235e-19,2.9054676447864825e-19,2.852358556329558e-19,2.9477946122570845e-19,3.439484811036849e-19,3.3576387411713247e-19,3.6752684825232916e-19,3.5229516642251684e-19,4.725753660554098e-19,3.699471216697901e-19,1.0693775039839006e-18,8.161591178890928e-19,1.4422016280487751e-18,1.2077249803181522e-18,1.0510334825102044e-18
