,0,1
66,Khamoshiyan_resampled.mp3,"[0.7331984, 0.7389606, 0.44623718, 0.5414008, 0.44827464, 0.49809572, 0.4808633, 0.5167239, 0.5516574, 0.47441006, 0.40817395, 0.4310231, 0.5002068, 0.53787965, 0.5118397, 0.5004167, 0.4577977, 0.46839318, 0.49908033, 0.43027115, 0.38220283, 0.25473875, 0.35231867, 0.2360637, 0.3705597, 0.29180625, 0.19736244, 0.26500988, 0.26076558, 0.462485, 0.31243882, 0.2532849, 0.28156096870564545, 0.36266266049130114, 0.37325870346722867, 0.3562531817181045, 0.3909068552592325, 0.8488483173112202, 0.4280644405361276, 0.49113894008557857, 0.5360112016749935, 0.5026563045115134, 0.4894341286043716, 0.5184054461301751, 0.3376960426556065, 0.3845177505237888, 0.22184973689625778, 6836.851706036746, 143.5546875]"
67,Kuch_To_Hai_resampled.mp3,"[0.6889721, 0.6868466, 0.52651596, 0.5242707, 0.48775142, 0.52282524, 0.5838622, 0.52562994, 0.50037175, 0.49586448, 0.48902425, 0.53100765, 0.5501004, 0.49602997, 0.48759937, 0.41379443, 0.4548281, 0.55131954, 0.4778905, 0.4662636, 0.28366327, 0.22121629, 0.34857142, 0.22645934, 0.29234147, 0.192698, 0.38479856, 0.40311438, 0.24000068, 0.3491733, 0.23005642, 0.36125332, 0.37055140517064844, 0.3535766152630067, 0.4131311590776455, 0.4029056617104442, 0.38948652724032307, 0.8206719094029026, 0.37666526125013783, 0.4084855570723419, 0.4958019452652794, 0.5084749462527806, 0.5001079829364916, 0.5368494655476078, 0.3859391636843264, 0.32809643000384725, 0.17987998114443401, 5178.8193891102255, 184.5703125]"
68,Kudiyee_Ni_Teri__From__Selfiee___resampled.mp3,"[0.67494476, 0.6393866, 0.40778342, 0.52420574, 0.51738137, 0.51639694, 0.6433231, 0.51971483, 0.4268509, 0.5894688, 0.44183013, 0.5039558, 0.50032264, 0.53969294, 0.52486295, 0.53292274, 0.517806, 0.4400488, 0.43038043, 0.41295475, 0.4695887, 0.57388633, 0.48581672, 0.5174831, 0.4561657, 0.37600234, 0.4147908, 0.38291728, 0.4395856, 0.3865472, 0.40392646, 0.4496558, 0.2165993596258433, 0.3440981241168613, 0.37992074635663453, 0.36308181736076955, 0.396084615320487, 0.7816002670851262, 0.6185984840049179, 0.5718145765387946, 0.6422889330680646, 0.46214208807150275, 0.4083356985465851, 0.6431804350828931, 0.39198158408635625, 0.4239738340891979, 0.23432018814062167, 4399.801346801347, 86.1328125]"
69,Kurbaan_Hua_resampled.mp3,"[0.7257101, 0.6629062, 0.46869692, 0.64708257, 0.49327222, 0.51715237, 0.62397295, 0.53973913, 0.49609283, 0.54339784, 0.4926034, 0.53423643, 0.5179599, 0.535165, 0.54555446, 0.48551697, 0.5909145, 0.40649858, 0.48346618, 0.5169228, 0.40062928, 0.3203746, 0.4437612, 0.32541442, 0.4406822, 0.4582188, 0.31688866, 0.3557368, 0.3108085, 0.4025563, 0.27238038, 0.29211605, 0.2285807667369321, 0.3476087080783013, 0.3570234464072639, 0.3573554820847639, 0.36167782739331616, 0.8509860031101911, 0.6808166926147127, 0.4622066277245284, 0.32420584198308683, 0.394597914149998, 0.5600518316172799, 0.5148966239075597, 0.48119695052782857, 0.2612299596406714, 0.3146003689930768, 5484.48, 83.35433467741936]"
70,La_Paloma_resampled.mp3,"[0.8181535, 0.7817486, 0.43821013, 0.49958286, 0.49945506, 0.49674633, 0.48047927, 0.49339357, 0.5042663, 0.45679346, 0.60913706, 0.47689885, 0.49079633, 0.46504286, 0.46963727, 0.4663751, 0.48705778, 0.46645683, 0.48865005, 0.5519466, 0.35233426, 0.21470505, 0.3439649, 0.23370866, 0.46173543, 0.3153445, 0.32370126, 0.49967661, 0.21581867, 0.2256559, 0.16179459, 0.33375022, 0.3687565501219293, 0.33596245040830314, 0.4811609751005398, 0.43292643799304914, 0.5051965914715387, 0.8522906324871304, 0.42428819451795624, 0.5046328895808151, 0.5367902134671119, 0.5642619880136257, 0.5085600026158552, 0.5630391202310543, 0.4162518119746665, 0.35144099588423394, 0.3126722351875465, 3235.1955719557195, 107.666015625]"
71,Le_Jaa_Tu_Mujhe_resampled.mp3,"[0.7313877, 0.7339091, 0.49354598, 0.6167435, 0.5158337, 0.53645235, 0.5322576, 0.5390634, 0.47766927, 0.47451586, 0.447329, 0.5108577, 0.51137733, 0.5202526, 0.4907405, 0.50054073, 0.4849138, 0.47711465, 0.56500274, 0.39902863, 0.26166028, 0.27684367, 0.33584014, 0.25455734, 0.4067269, 0.2538751, 0.3513284, 0.33324262, 0.29290202, 0.39530906, 0.27899402, 0.37557802, 0.2752373603823996, 0.3395199450288303, 0.3754413340284606, 0.37091036234087604, 0.3823815839157023, 0.8534773763786611, 0.39327195155013583, 0.3643584859730398, 0.4738835810863699, 0.4648802984819343, 0.4443292617428946, 0.476697827923068, 0.4515331775415778, 0.42756226021925936, 0.29651365532032403, 6727.299765807962, 83.35433467741936]"
72,Likh_Likh_Ke_Tera_Naam_resampled.mp3,"[0.83155555, 0.7486253, 0.3795618, 0.62994355, 0.48474458, 0.5505848, 0.5320009, 0.4414415, 0.54336977, 0.48397368, 0.40707588, 0.5071056, 0.47389615, 0.431408, 0.42992967, 0.5019692, 0.5335615, 0.4691493, 0.50632024, 0.46456856, 0.25857303, 0.4045064, 0.2345027, 0.19338828, 0.21312621, 0.2081994, 0.3177309, 0.22579147, 0.35439193, 0.30610204, 0.20660704, 0.26049963, 0.2509834914044746, 0.3581820327161667, 0.38159988101032954, 0.3412862066501487, 0.4380083296382817, 0.8464945060452098, 0.482290422247781, 0.43697589249516616, 0.5584055775616874, 0.5035959045602527, 0.5764623568128089, 0.5281494061629206, 0.382084714600122, 0.4677362055107049, 0.2958075224667574, 7445.375912408759, 95.703125]"
73,Lo_Safar__From__Baaghi_2___resampled.mp3,"[0.7233664, 0.7426809, 0.51760435, 0.6174712, 0.41736856, 0.480868, 0.58065104, 0.46357593, 0.55794394, 0.5706874, 0.37676975, 0.5604078, 0.4285296, 0.4990781, 0.54700345, 0.4803833, 0.4560117, 0.4660323, 0.4671057, 0.50468665, 0.23217762, 0.16304229, 0.25127876, 0.17929818, 0.26100373, 0.3368874, 0.23111697, 0.34585965, 0.27529034, 0.40027106, 0.290857, 0.16326325, 0.23462954612919756, 0.39473644330829505, 0.44302317857869095, 0.4243795410012419, 0.33620098346680777, 0.7503559290063649, 0.7357894575762297, 0.5141436534124606, 0.47309477344166245, 0.45259523618630554, 0.5574799329032112, 0.48984420688419444, 0.42461483800128313, 0.2693931444280959, 0.18994120819076799, 5941.969047619048, 92.28515625]"
74,Maahi_Ve_resampled.mp3,"[0.7128509, 0.68742543, 0.50332534, 0.51102895, 0.45229864, 0.34983996, 0.5470714, 0.4997304, 0.38433832, 0.54098386, 0.44497797, 0.39532018, 0.52596104, 0.47120515, 0.49442515, 0.5437672, 0.43365592, 0.49079067, 0.44022685, 0.37367973, 0.47516146, 0.2630543, 0.31245714, 0.22031964, 0.32689494, 0.42261675, 0.2671588, 0.35379583, 0.2869792, 0.40374342, 0.32122552, 0.29205984, 0.24212460179659223, 0.34719361187663905, 0.4006691335905923, 0.36972357656390636, 0.3130981613961173, 0.8493036172972316, 0.3226581974699354, 0.36205430640978503, 0.334062937581196, 0.5473725841356065, 0.5533303235092802, 0.5472268145772117, 0.39619377491273927, 0.423010960358361, 0.2371468245475151, 5022.91015625, 66.25600961538461]"
75,Main_Hoon_Hero_Tera__Armaan_Malik_Version__resampled.mp3,"[0.74113786, 0.7293618, 0.40989769, 0.5426819, 0.417406, 0.4607018, 0.5737636, 0.49419475, 0.5141115, 0.5900305, 0.46590492, 0.54319745, 0.53480524, 0.48414695, 0.52528554, 0.53666276, 0.45423248, 0.46145558, 0.47140524, 0.4774482, 0.31421566, 0.22887103, 0.324944, 0.25355312, 0.2537599, 0.3844844, 0.2942226, 0.41982284, 0.30034593, 0.48212087, 0.5179672, 0.28224424, 0.30984071228618487, 0.3985598744391207, 0.3700794710717606, 0.3309788732689478, 0.3921835160634311, 0.8453549099208633, 0.298021211353469, 0.5189454444396497, 0.4003910321820729, 0.5802820430469846, 0.4608636702964767, 0.5544799618760397, 0.38716408770936334, 0.4306356921724464, 0.22635070080642336, 5863.085341365462, 215.33203125]"
76,Main_Jahaan_Rahoon__From__Namastey_London___resampled.mp3,"[0.66666245, 0.633811, 0.48490444, 0.5653055, 0.46921822, 0.5344711, 0.4920972, 0.43750468, 0.5478356, 0.47664422, 0.43407494, 0.53507245, 0.49154407, 0.46461332, 0.5321402, 0.4548093, 0.5418974, 0.45517886, 0.4369585, 0.57189494, 0.43273926, 0.25829473, 0.29359412, 0.19070898, 0.28727084, 0.4372593, 0.2418929, 0.28711224, 0.23760553, 0.33812934, 0.21462095, 0.253447, 0.34331545056654766, 0.34760689149625035, 0.4190447257118703, 0.40280729292032313, 0.39412115380046236, 0.8201649323553705, 0.2629631468340732, 0.41319447573545764, 0.35383199339010574, 0.4474124829436043, 0.5173606508144382, 0.4743649871845657, 0.40667630269179456, 0.5139768163847127, 0.36387971234413147, 8117.4006163328195, 103.359375]"
77,Main_Rahoon_Ya_Na_Rahoon_resampled.mp3,"[0.7024206, 0.72702736, 0.51870847, 0.55572736, 0.43786597, 0.42034498, 0.55914783, 0.5690758, 0.4874337, 0.43989393, 0.58063775, 0.5254076, 0.47939625, 0.5178049, 0.49735638, 0.50888604, 0.52492297, 0.4788653, 0.45431253, 0.48759353, 0.2322045, 0.44937086, 0.23060288, 0.30907196, 0.17159724, 0.24058792, 0.35453328, 0.24757598, 0.32514098, 0.20885797, 0.27473742, 0.21029644, 0.3656491526084835, 0.3923882035205646, 0.43442880702714165, 0.4161861001204348, 0.3991508082378821, 0.8175283641560147, 0.7092405350525228, 0.4390519372660167, 0.3916170953180329, 0.4810085386494769, 0.4848669980230484, 0.5395647320607294, 0.3827071525568628, 0.35706336522316606, 0.2157187089665145, 6535.179970972424, 135.99917763157896]"
78,Main_Tumhara_resampled.mp3,"[0.5550052, 0.64750683, 0.59338087, 0.54556686, 0.53214824, 0.5808745, 0.56318355, 0.5945746, 0.4515174, 0.52689046, 0.53543586, 0.43093103, 0.5410614, 0.4495151, 0.51662564, 0.44901434, 0.5001284, 0.44692823, 0.4486111, 0.4728766, 0.3356954, 0.29852375, 0.37865725, 0.29496476, 0.35975018, 0.2594332, 0.2688536, 0.47566396, 0.27338403, 0.24518624, 0.25782746, 0.3156843, 0.21589607773306563, 0.33798693207502173, 0.3710351549978107, 0.3493639682099117, 0.3504932165389548, 0.7705049938288119, 0.6800331433155744, 0.6006234615359919, 0.6224169945341376, 0.5550834055155166, 0.5901419009268166, 0.6146254695880985, 0.4238867166338096, 0.2342067815892517, 0.16447369694061373, 5166.961730449251, 151.99908088235293]"
79,Manma_Emotion_Jaage__From__Dilwale___resampled.mp3,"[0.7577798, 0.67496926, 0.36992347, 0.6031733, 0.5099496, 0.49076885, 0.6359607, 0.43230408, 0.5313209, 0.47622642, 0.44975948, 0.5441216, 0.5134617, 0.42573434, 0.53821796, 0.5488846, 0.48186293, 0.5321915, 0.46971065, 0.48318824, 0.5709559, 0.41142052, 0.38551065, 0.3316898, 0.38230133, 0.29209277, 0.3107225, 0.3907846, 0.34037644, 0.48077196, 0.37591922, 0.46233088, 0.31542521182626787, 0.3426464478460377, 0.29962676633809426, 0.37884146990489176, 0.34123376733331745, 0.7987181658630454, 0.3938220054019669, 0.44002804222535347, 0.4570570382998072, 0.5636364042408821, 0.5022697954781942, 0.5271145950433687, 0.4158645456190042, 0.5105397005067025, 0.367176459911582, 4339.886462882096, 67.99958881578948]"
80,Mar_Jayian_Romantic__From__Vicky_Donor___resampled.mp3,"[0.7392233, 0.71121275, 0.461153, 0.5650934, 0.48627168, 0.54670566, 0.6407146, 0.43842486, 0.50828254, 0.5282334, 0.4487394, 0.49743766, 0.48744294, 0.48226056, 0.5638649, 0.47198355, 0.4479092, 0.34927243, 0.46690652, 0.5366927, 0.4644045, 0.25917584, 0.32674354, 0.36291856, 0.2574763, 0.37585905, 0.2708414, 0.40993875, 0.3192388, 0.29534572, 0.35822672, 0.320043, 0.41269412629172636, 0.3331296258451833, 0.3675342324914498, 0.3645729569785698, 0.34360938616405134, 0.8561481670196756, 0.33672401765318805, 0.5112047298339668, 0.36857912036309026, 0.5117763204759479, 0.43888736813964135, 0.5926477212081317, 0.3496180796767843, 0.35292131132781407, 0.2974696329947642, 6010.281296023564, 143.5546875]"
81,Meherbaan_resampled.mp3,"[0.700019, 0.7016169, 0.45312196, 0.5459732, 0.5389752, 0.40439174, 0.5484178, 0.5240567, 0.48677793, 0.50465393, 0.44888398, 0.5373017, 0.530555, 0.40811902, 0.46681377, 0.52037024, 0.46296978, 0.44119826, 0.4270009, 0.4571718, 0.3498738, 0.23701945, 0.30956507, 0.29779035, 0.42551267, 0.31135374, 0.3853705, 0.39343208, 0.29560268, 0.37793005, 0.31006324, 0.43949986, 0.3011139021704513, 0.35859112419418504, 0.3065553204518115, 0.34118544571283344, 0.39632894487722603, 0.848102825839565, 0.306765714396856, 0.48133034063518637, 0.43972680906095934, 0.4662924296307217, 0.5328139419100543, 0.6037710222596455, 0.33564136402877587, 0.21205912429713333, 0.20900860274261407, 6138.517034068136, 107.666015625]"
82,Mere_Bina_resampled.mp3,"[0.7640301, 0.7588684, 0.40667573, 0.53741497, 0.48504192, 0.49037734, 0.57397354, 0.40759426, 0.50426584, 0.5152621, 0.47646093, 0.55526, 0.5173031, 0.49790156, 0.54590505, 0.49646, 0.4352563, 0.43242073, 0.46075067, 0.4501333, 0.18693857, 0.3034207, 0.4408046, 0.2300155, 0.31348014, 0.20780301, 0.3450287, 0.22946504, 0.25439787, 0.46895516, 0.2508734, 0.29246107, 0.2941108699524451, 0.3463202841430617, 0.361730620291275, 0.3754089477208, 0.3776427764492699, 0.8327402589858725, 0.6853013052693737, 0.516295263332725, 0.537805646539711, 0.48683623506627977, 0.47021710478595846, 0.49889571498415847, 0.40655585521232557, 0.4094779672823543, 0.2692707721634489, 5866.67032967033, 80.74951171875]"
83,Mere_Sohneya__From__Kabir_Singh___resampled.mp3,"[0.7533, 0.8109429, 0.58243257, 0.51567346, 0.45957172, 0.5250685, 0.5721605, 0.4721664, 0.56930006, 0.48938343, 0.48365667, 0.542631, 0.5111511, 0.47006413, 0.5269793, 0.48665828, 0.58155316, 0.41467664, 0.54630804, 0.54368275, 0.31776607, 0.39483535, 0.23264313, 0.34900096, 0.34104893, 0.24352716, 0.44629633, 0.24647984, 0.2903814, 0.29118547, 0.39039803, 0.44684651, 0.4244678997210785, 0.38833596241602214, 0.4210246282168382, 0.40802989684253693, 0.4256567775256549, 0.8376593292448604, 0.4650504747306846, 0.46128466596442325, 0.6196979377453573, 0.44335995468732914, 0.4773299321663882, 0.5049607959924033, 0.511563683662329, 0.3353871322822733, 0.17988115168949947, 1455.896551724138, 103.359375]"
84,Milne_Hai_Mujhse_Aayi__From__Aashiqui_2___resampled.mp3,"[0.79017544, 0.7607961, 0.40065786, 0.5764377, 0.44913605, 0.45949024, 0.5761416, 0.46216613, 0.5306292, 0.5940692, 0.39018908, 0.54332536, 0.54275125, 0.43276742, 0.52140325, 0.56468976, 0.53605795, 0.4567735, 0.5680375, 0.54011065, 0.3129042, 0.417516, 0.37557662, 0.2513736, 0.29799342, 0.2557987, 0.37508914, 0.27724904, 0.27090195, 0.31545633, 0.30397108, 0.40559328, 0.351232932456363, 0.3849332976008043, 0.3819889323815949, 0.3972019985854339, 0.35512499529571834, 0.8471643157309379, 0.7516701095834015, 0.3986392694716461, 0.5032967046836112, 0.4934515287500594, 0.5435414662528854, 0.5154944292979557, 0.4029620868017119, 0.33295128563413584, 0.24102535633314892, 5892.35572519084, 143.5546875]"
85,Mirchi_Lagi_Toh__from__Coolie_No__1___resampled.mp3,"[0.80822116, 0.7193719, 0.4406985, 0.57803816, 0.5178326, 0.3509087, 0.32923684, 0.44536346, 0.5775067, 0.4876368, 0.5163711, 0.51741445, 0.42223066, 0.45124915, 0.42989695, 0.45788285, 0.4940464, 0.46897945, 0.4335658, 0.42179227, 0.3810221, 0.30815476, 0.42775548, 0.48362762, 0.33142537, 0.36211714, 0.29537278, 0.3587579, 0.3263112, 0.3786715, 0.537622, 0.34812897, 0.2240351680045456, 0.2694887623261713, 0.3339772688918975, 0.2916276826403829, 0.2785523985564534, 0.7735849242401358, 0.7534360171697825, 0.45776740890567513, 0.4772694504884489, 0.5038100017525107, 0.42924987353713306, 0.4327335076709977, 0.5006961483870229, 0.44466692201955565, 0.3098519657289164, 5164.331417624521, 129.19921875]"
86,Mitti_Di_Khushboo_resampled.mp3,"[0.72787493, 0.7392997, 0.43419763, 0.48161414, 0.53475314, 0.5186053, 0.6068538, 0.49533886, 0.5837877, 0.59885156, 0.4236704, 0.52173626, 0.49972293, 0.45194152, 0.5440328, 0.4539154, 0.5348293, 0.48022366, 0.5048807, 0.5845292, 0.22378124, 0.34905112, 0.28303334, 0.29708767, 0.38853008, 0.33324832, 0.49717587, 0.30639425, 0.3552327, 0.3727062, 0.22325234, 0.2424216, 0.3064286728826649, 0.35550225472867786, 0.39062812645640244, 0.35047843538485307, 0.39642309181519936, 0.8460454314606706, 0.46423926359916057, 0.5357919674888757, 0.57620047810165, 0.5178191748436332, 0.48618315025547215, 0.4668476197569624, 0.3909442780419974, 0.3685880171413109, 0.19652858411310706, 5142.144736842105, 95.703125]"
87,Moula_Mere_Moula_resampled.mp3,"[0.7248929, 0.7283557, 0.46160755, 0.5308246, 0.47744074, 0.49451005, 0.5079746, 0.5042048, 0.50007313, 0.54530764, 0.47087562, 0.560306, 0.49142575, 0.48921952, 0.51136476, 0.47550273, 0.46476597, 0.49446562, 0.45016283, 0.43638834, 0.43851066, 0.22555462, 0.32429373, 0.22125697, 0.34177926, 0.24982154, 0.23028007, 0.2882498, 0.23047048, 0.31702045, 0.27064756, 0.4748036, 0.18973697928022945, 0.3293578176994844, 0.4160577606302081, 0.43577544597672635, 0.4464109913746238, 0.8440782909478672, 0.39013095219161814, 0.42318016658698054, 0.5473925583047945, 0.49321668951646497, 0.5002159658841869, 0.4845890056945231, 0.42651836425916273, 0.41080301507613176, 0.25750207195316116, 7583.37089871612, 117.45383522727273]"
88,Naagin_resampled.mp3,"[0.66442704, 0.574084, 0.38750607, 0.60091686, 0.4589032, 0.39157623, 0.52622366, 0.5654278, 0.5150204, 0.5381701, 0.52666736, 0.4314938, 0.5123894, 0.4789646, 0.53548473, 0.50880075, 0.54842603, 0.49946976, 0.47449428, 0.4165642, 0.39593148, 0.39805156, 0.39213765, 0.44350082, 0.5999707, 0.41825053, 0.43846807, 0.41358575, 0.42868474, 0.3954126, 0.3641232, 0.4563943, 0.303441753137348, 0.33162972716092676, 0.36766417004921886, 0.36283704739479394, 0.3738157685252693, 0.8101975873107787, 0.2764393805697694, 0.4149827645979742, 0.5223710335287834, 0.37889242776433213, 0.49556929021314017, 0.6307324583788079, 0.3892545603470909, 0.4854778760909095, 0.29817554497046345, 3324.201219512195, 129.19921875]"
89,Naam_Adaa_Likhna_resampled.mp3,"[0.6883025, 0.67353946, 0.54366744, 0.4831641, 0.56798494, 0.44807935, 0.46350944, 0.47396284, 0.56348574, 0.53089, 0.53009295, 0.49106297, 0.51104546, 0.41872633, 0.44823715, 0.49855125, 0.516448, 0.44544458, 0.4541534, 0.4865403, 0.65864563, 0.41780022, 0.27348515, 0.22092447, 0.30749622, 0.3062221, 0.30186343, 0.5269004, 0.32917064, 0.24364385, 0.24079318, 0.37687144, 0.25362253289912035, 0.3631785667618965, 0.38947668978630423, 0.2872808188767475, 0.3707950355091861, 0.8091767431982537, 0.3861783166710838, 0.4776413238130451, 0.4170098703976423, 0.5846477021447983, 0.38069102329271626, 0.5259951269591043, 0.35760627042436205, 0.27998777610355824, 0.158453741819411, 8104.779964221825, 89.10290948275862]"
90,Nadaan_Parinde_resampled.mp3,"[0.7227942, 0.68899304, 0.42686114, 0.5435018, 0.45768678, 0.48829618, 0.5486689, 0.47491884, 0.5137558, 0.39748052, 0.47996265, 0.50648046, 0.49346873, 0.56322205, 0.5276031, 0.53419477, 0.5545786, 0.60673225, 0.4340569, 0.41987228, 0.30146557, 0.5251317, 0.30884433, 0.28489015, 0.36245096, 0.33331856, 0.400498, 0.27040228, 0.35420385, 0.35430664, 0.2960736, 0.34828573, 0.2870680024834325, 0.31249365890163056, 0.3300736773177929, 0.36476477311545463, 0.3750850301147505, 0.7929166822462411, 0.6961795760235585, 0.49687326486001365, 0.6300052314941486, 0.5554674864239061, 0.5867928172258623, 0.5112999361989952, 0.34669989271968266, 0.37602754627737606, 0.2831520678814236, 8458.010989010989, 66.25600961538461]"
91,Nagada_Nagada_resampled.mp3,"[0.79336137, 0.705229, 0.29055396, 0.6145305, 0.47592393, 0.50683826, 0.5719467, 0.43775848, 0.57630163, 0.43511876, 0.42521435, 0.6179277, 0.48531702, 0.4841647, 0.52186424, 0.4567419, 0.5182263, 0.47923592, 0.55231434, 0.527237, 0.39583912, 0.3308412, 0.39167315, 0.41704762, 0.6072762, 0.43649185, 0.3211482, 0.3079452, 0.30874878, 0.2983806, 0.3416115, 0.53725266, 0.2841802978606969, 0.2854642746824193, 0.2967869014027955, 0.33014511955523956, 0.37700123486347, 0.8495567233317901, 0.3723188684369754, 0.39808476693260997, 0.47509167161907534, 0.6486392157621815, 0.4175538912683396, 0.4472094693459788, 0.4504556406875276, 0.5884145236667284, 0.42823110185389374, 4753.736961451247, 117.45383522727273]"
92,Nazar_Lag_Jayegi__From__Bholaa___resampled.mp3,"[0.7851381, 0.7423759, 0.3935299, 0.59417355, 0.46889248, 0.53646857, 0.577311, 0.49132314, 0.6158507, 0.5147413, 0.4717475, 0.5423709, 0.49642256, 0.5052845, 0.52696294, 0.5659826, 0.5123212, 0.42478895, 0.6138209, 0.4517079, 0.37386364, 0.4179111, 0.30197597, 0.3579387, 0.32606044, 0.30317977, 0.4314187, 0.29021358, 0.34627807, 0.30195215, 0.43648428, 0.57381606, 0.300799599052792, 0.35887075384201295, 0.3170019196487078, 0.36048600033332634, 0.36784239952930425, 0.8469113516467037, 0.5701343653981291, 0.5029603392621111, 0.7427051299650845, 0.417411680048609, 0.4613262821359533, 0.667216481340439, 0.5290635021163136, 0.41753139024244856, 0.25916817860479835, 4972.533185840708, 117.45383522727273]"
93,Never_Together_resampled.mp3,"[0.694079, 0.70044374, 0.52510035, 0.48361003, 0.5581635, 0.5456217, 0.5454679, 0.49645233, 0.5967281, 0.53898954, 0.46254995, 0.43586048, 0.48552334, 0.5206359, 0.49802586, 0.4860212, 0.36223096, 0.41294882, 0.42884433, 0.45596644, 0.19629556, 0.26177156, 0.16757357, 0.29064322, 0.43351987, 0.18160172, 0.19837023, 0.16389574, 0.31535664, 0.20150205, 0.17721769, 0.2942666, 0.3608059854629204, 0.46303966732761814, 0.4099585761721689, 0.37320974982985355, 0.4108511049769564, 0.818791957747415, 0.4047346252863168, 0.5225066891499591, 0.4764604730647064, 0.574038566817415, 0.5169098850834845, 0.5254822630933551, 0.3486792909667137, 0.37273480715193213, 0.20239051581711215, 3923.114206128134, 117.45383522727273]"
94,Nit_Khair_Manga_resampled.mp3,"[0.74133027, 0.7049254, 0.48969635, 0.52835256, 0.4854889, 0.5189544, 0.49707255, 0.4782363, 0.46042752, 0.50376904, 0.42971197, 0.46840158, 0.45360017, 0.4094512, 0.5010421, 0.4599672, 0.56457055, 0.56130797, 0.47288033, 0.440183, 0.31704843, 0.43290293, 0.28064254, 0.42820224, 0.30024216, 0.22440188, 0.30379114, 0.2716136, 0.39361513, 0.26307455, 0.3160085, 0.34527516, 0.2553622970937386, 0.3172892681999786, 0.37718703217551053, 0.38993026593286617, 0.37971773188303515, 0.8384175745349176, 0.4168941430649874, 0.526759442414964, 0.5601603612409095, 0.5539306314550415, 0.4141913359419568, 0.48748691400230154, 0.36867332440744494, 0.2684067904879068, 0.3000105256021893, 4770.07305936073, 117.45383522727273]"
95,O_Saathi_resampled.mp3,"[0.7319453, 0.7474868, 0.45194665, 0.5706009, 0.5062459, 0.47064686, 0.527607, 0.43307382, 0.5402376, 0.5013415, 0.54827905, 0.5596949, 0.48602095, 0.57197744, 0.4737341, 0.5249896, 0.49311906, 0.43568373, 0.47785148, 0.49767703, 0.36375552, 0.20882092, 0.25536025, 0.46851897, 0.25756097, 0.24036361, 0.17733371, 0.29585528, 0.33583805, 0.24525803, 0.3600805, 0.23971114, 0.38548728481730477, 0.36329700367652196, 0.4180105039574202, 0.3691956924124126, 0.3511592683169119, 0.8291689088128114, 0.41561044281871945, 0.6087267765751113, 0.5025325907413898, 0.553725431743233, 0.5114564736536913, 0.552204168017285, 0.40259233540491, 0.41159652599748764, 0.268961637085863, 5256.460084033613, 117.45383522727273]"
96,O_Saiyyan_resampled.mp3,"[0.6615546, 0.70217717, 0.50265145, 0.44476202, 0.5360487, 0.5404071, 0.5041373, 0.5295933, 0.53587794, 0.4668876, 0.52662444, 0.44670722, 0.46254417, 0.49838236, 0.521344, 0.45372522, 0.49502128, 0.5489599, 0.356761, 0.49544716, 0.30502754, 0.5658904, 0.23562974, 0.23127705, 0.14896953, 0.19546285, 0.22320731, 0.20216689, 0.38050517, 0.25473842, 0.2196588, 0.2294329, 0.34125296060935767, 0.34721182224026426, 0.3952185639674701, 0.30057190781055776, 0.3919491403294048, 0.8158511058640261, 0.33722633193931906, 0.37922395672338816, 0.38489247211498434, 0.4325628478964969, 0.47079174450457234, 0.49197467125081573, 0.38413839445571935, 0.3473124249992786, 0.25260424556573513, 5479.063675832127, 161.4990234375]"
97,Pani_Da_Rang__Male__resampled.mp3,"[0.7457075, 0.76252425, 0.39891466, 0.6041508, 0.45895976, 0.5400783, 0.49333623, 0.5154443, 0.56011564, 0.45299655, 0.49915913, 0.5626706, 0.4599294, 0.519973, 0.47796842, 0.45861626, 0.44951564, 0.48545548, 0.6520752, 0.49667862, 0.3023443, 0.2894332, 0.4021741, 0.36683607, 0.47110868, 0.36967117, 0.474792, 0.5034216, 0.33141187, 0.31511825, 0.30567196, 0.45204243, 0.32365500634475375, 0.32673101475836613, 0.42359079769650704, 0.36257258032860845, 0.36524817559218525, 0.8410007662048775, 0.3860049319165826, 0.472843504749948, 0.41218112469245255, 0.49437728004899556, 0.5217609590019084, 0.5382982409036278, 0.41088552695672914, 0.44370114806821614, 0.2566179372459495, 5012.803664921466, 99.38401442307692]"
98,Pehli_Dafa_resampled.mp3,"[0.74254096, 0.7511592, 0.42779854, 0.4674746, 0.48641214, 0.493933, 0.51104033, 0.46806136, 0.50110734, 0.4750729, 0.44788402, 0.5003438, 0.5478937, 0.52171403, 0.4978701, 0.5367903, 0.54857296, 0.48146132, 0.48592296, 0.4316728, 0.22072466, 0.25528243, 0.18919632, 0.34026968, 0.4006982, 0.2166661, 0.28615016, 0.23617877, 0.44303387, 0.24419701, 0.23475294, 0.38719192, 0.3650478921919775, 0.37092308781377764, 0.40097664903294966, 0.40893178786656753, 0.3929793457009067, 0.8494101764857602, 0.4246524159577995, 0.49821489952496356, 0.47231323162815914, 0.44166644544494293, 0.5056926272564979, 0.4588249680660823, 0.38288448901854183, 0.369790095820122, 0.16816288400574814, 6582.903225806452, 112.34714673913044]"
